sub_id,trial,txt,img
ATXAVU13VN2I,12,He survived this scary incident.,8
ATXAVU13VN2I,13,The person will survive this attack.,10
ATXAVU13VN2I,14,This kid is suttering but wi,7
ATXAVU13VN2I,15,This is terrible but not that bad,13
ATXAVU13VN2I,16,Terrible but she will be fine after the incident.,5
ATXAVU13VN2I,17,This is not that bad He will be fine.,2
ATXAVU13VN2I,18,terrible picture,14
ATXAVU13VN2I,19,This is a terrorfying picture hope they find who did this,17
ATXAVU13VN2I,20,This photo not to bad the person will survive.,11
ATYWO6AL6Q3W9,1,smoke in this person,2
ATYWO6AL6Q3W9,2,one of this person arrest on this girl,10
ATYWO6AL6Q3W9,3,ghost riding in the man,12
ATYWO6AL6Q3W9,4,fire accident,20
ATYWO6AL6Q3W9,5,children born in this photo,1
ATYWO6AL6Q3W9,6,in this perosn stick on month,13
ATYWO6AL6Q3W9,7,car accident,19
ATYWO6AL6Q3W9,8,fire accident on this place,15
ATYWO6AL6Q3W9,9,man death on the help,16
ATYWO6AL6Q3W9,10,killed in this person,8
ATYWO6AL6Q3W9,11,airplane accident on this people,14
ATYWO6AL6Q3W9,12,in this person gun shooting,9
ATYWO6AL6Q3W9,13,Dog accident,17
ATYWO6AL6Q3W9,14,bunch in this person,11
ATYWO6AL6Q3W9,15,eye accident,6
ATYWO6AL6Q3W9,16,fear of the girl,3
ATYWO6AL6Q3W9,17,two children in fear,18
ATYWO6AL6Q3W9,18,in this person accident for,7
ATYWO6AL6Q3W9,19,This girl are fearless,5
ATYWO6AL6Q3W9,20,eye accident on this person,4
AU34T9OMHN4Z4,1,"Fear and horror at seeing this, that it could happen to me.",19
AU34T9OMHN4Z4,2,"I'm confused about what is going on here, it could be fear of something or joy.",3
AU34T9OMHN4Z4,3,Fear and anxiety about what could have happened.,8
AU34T9OMHN4Z4,4,I'm sad to think this baby was born too soon.,1
AU34T9OMHN4Z4,5,All I can ask is why would people do this to themselves?  Looks painful!,13
AU34T9OMHN4Z4,6,I would be deeply afraid if I were to see this in person.,9
AU34T9OMHN4Z4,7,It looks as though she has been beaten and it makes me angry at whoever did it.,5
AU34T9OMHN4Z4,8,It looks like they have been in a fight and I hope they are okay.,6
AU34T9OMHN4Z4,9,It looks terrifying to have been involved in a plane crash.  I am glad to see alive people.,14
AU34T9OMHN4Z4,10,"I wonder what happened here, whether it's real or a movie set.",15
AU34T9OMHN4Z4,11,It looks like they have had an allergic reaction to something maybe.,4
AU34T9OMHN4Z4,12,"Poor kid, I hope they are okay and I would never want to see my child like this.",7
AU34T9OMHN4Z4,13,I assume this is boxing or something and I find it disgusting.,11
AU34T9OMHN4Z4,14,"Firefighters saving a woman, I commend those who risk their lives and hope she is okay.",20
AU34T9OMHN4Z4,15,I wonder if they were playing in the mud or something worse considering the background.,18
AU34T9OMHN4Z4,16,"Someone doing a stupid stunt, I hope they weren't hurt.",12
AU34T9OMHN4Z4,17,I don't know what happened here but it looks horrible.,17
AU34T9OMHN4Z4,18,It appears as though the woman is being kidnapped.  I hope she got away.,10
AU34T9OMHN4Z4,19,"Burying a body, wonder how he died and if it was by this same person.",16
AU34T9OMHN4Z4,20,A man shooting up drugs is what it looks like.,2
AUAAMZQJV60GM,1,horrible picture of a child who was severely hurt this breaks my heart,7
AUAAMZQJV60GM,2,horrific accident i dont think there were survivors this must be a tough scene to work,19
AUAAMZQJV60GM,3,poor little dirty kids probably child labor very sad,18
AUAAMZQJV60GM,4,wife beaten? this is revolting,5
AUAAMZQJV60GM,5,dare devil? this is a poor decision,12
AUAAMZQJV60GM,6,sad older person this makes me hope they are ok and not alone,4
AUAAMZQJV60GM,7,looks likle the scene of a riot poor man,8
AUAAMZQJV60GM,8,sad and disheartening he propably od,2
AUAAMZQJV60GM,9,well that cant be good,16
AUAAMZQJV60GM,10,oh gee someone beat up or in a bad accident not good,6
AUAAMZQJV60GM,11,horrible plane crash poor people! but they survived!,14
AUAAMZQJV60GM,12,this guy looks like he is assaulting this girl! not good,10
AUAAMZQJV60GM,13,"that is horrible, a burn victim. bless this guys",20
AUAAMZQJV60GM,14,volcano activity?,15
AUAAMZQJV60GM,15,this reminds me of a movie,9
AUAAMZQJV60GM,16,he looks like he is having an interesting time,3
AUAAMZQJV60GM,17,"poor little preemie, hang in there little one, someone bring him his momma",1
AUAAMZQJV60GM,18,vomit. why? why? not sad just gross,11
AUAAMZQJV60GM,19,woaw these people are cold are they gonna let him bleed out and be eaten by street dogs?,17
AUAAMZQJV60GM,20,nope.,13
AUD6PPP9K4AT0,1,"This man is terrifying, scared me",9
AUD6PPP9K4AT0,2,"This poor sweet baby, born premature. Makes me feel really sad. I feel terriblt",1
AUD6PPP9K4AT0,3,Yikes. This woman needs to exit that relationship FAST. Poor thing.,5
AUD6PPP9K4AT0,4,Omg please tell me he didnt do this on purpose. This is so gross,13
AUD6PPP9K4AT0,5,Get out of here. I feel like my day is being ruined by this survey. :(,17
AUD6PPP9K4AT0,6,Wow. The victims of a crash. The airliner is destroyed. How sad.,14
AUD6PPP9K4AT0,7,Omg TERRIFYING. Is this rotten.com?! Wow. These images are sos cary. Man on FIRE.,12
AUD6PPP9K4AT0,8,Burying an individual in a grave. Yikes. Groosss,16
AUD6PPP9K4AT0,9,Lucky. Feel like i need the drugs after seeing these other images. Yikes.,2
AUD6PPP9K4AT0,10,Woman being attacked and thrown into a van. Makes me angry.Iwant to help her!,10
AUD6PPP9K4AT0,11,Looks liuke he has some disease. I feel terrible for him must be super painful,4
AUD6PPP9K4AT0,12,"Time to hock that wedding rinf for the money to move out and way from that guy, lady",6
AUD6PPP9K4AT0,13,Oh wow. Such brave firefighters. I hope she isokay,20
AUD6PPP9K4AT0,14,Punch drunk. Too much brain damage; i don't know why they insist on boxing,11
AUD6PPP9K4AT0,15,Oil fire? I don't know but those masks always terrify me.,15
AUD6PPP9K4AT0,16,Probably lost their homes due to fire caused by war. I feel sorry for them.,18
AUD6PPP9K4AT0,17,Look like the cover of an Alice In Chains album. Cool?,3
AUD6PPP9K4AT0,18,He shouldn't have egged that guy on IMHO. Barfight?,8
AUD6PPP9K4AT0,19,Poor baby. Probably victim of war.,7
AUD6PPP9K4AT0,20,Oh wow. What a terrible car crash. Terrifies me.,19
AUDDAS00MXPSK,1,I felt sad for the little baby,1
AUDDAS00MXPSK,2,It was startling and it feels like a bad scene,8
AUDDAS00MXPSK,3,That looks devastating and scary,14
AUDDAS00MXPSK,4,This is really horrifying and apocalyptic,15
AUDDAS00MXPSK,5,I really hope she’s okay that’s scary,20
AUDDAS00MXPSK,6,This is just awful and makes me feel so sad,2
AUDDAS00MXPSK,7,"She looks like she was attacked, it’s hard to look at",6
AUDDAS00MXPSK,8,This looks awful what is going on,12
AUDDAS00MXPSK,9,This is shocking and really uncomfortable,13
AUDDAS00MXPSK,10,That poor baby this is so upsetting to see,7
AUDDAS00MXPSK,11,This is kind of gross and I feel bad for them,4
AUDDAS00MXPSK,12,Poor children must be living through something awful,18
AUDDAS00MXPSK,13,She looks like she’s being kidnapped but it could be fake,10
AUDDAS00MXPSK,14,Just looks weird not sure what it is,3
AUDDAS00MXPSK,15,This is so sad someone definitely might have died,19
AUDDAS00MXPSK,16,Doesn’t look real so not very worrying,9
AUDDAS00MXPSK,17,Can’t tell what’s going on but looks bad,16
AUDDAS00MXPSK,18,This is awful and really unsettling,17
AUDDAS00MXPSK,19,That looks like it hurt,11
AUDDAS00MXPSK,20,Poor woman has been abused,5
AUJCHA8ZEYS0V,1,how much pain this child could be in,7
AUJCHA8ZEYS0V,2,You better shoot bitch if you pointing it,9
AUJCHA8ZEYS0V,3,wow what could have done this.,8
AUJCHA8ZEYS0V,4,who he done killed?,16
AUJCHA8ZEYS0V,5,woah. I wonder if the cartel got to him.is that a dog licking his,17
AUJCHA8ZEYS0V,6,I wonder what these people may have been through. I can seeing my own l,14
AUJCHA8ZEYS0V,7,life shouldn't have gotten you this far down man.,2
AUJCHA8ZEYS0V,8,wow is this an oil spill on fire,15
AUJCHA8ZEYS0V,9,woah I wonder if this all in one go or did they suffer,12
AUJCHA8ZEYS0V,10,in my smokey voice... you got knocked da hell out.,11
AUJCHA8ZEYS0V,11,is this a witch.. why do i feel unconf,4
AUJCHA8ZEYS0V,12,My first thought was war. is these boys ok,18
AUJCHA8ZEYS0V,13,wow I wonder is she suffering from any burns. theres a lo,20
AUJCHA8ZEYS0V,14,I hope this isn't real. Wow I just hope she ok.,10
AUJCHA8ZEYS0V,15,a premi is getting a bath how sweet is that ..that yamn is so cute.,1
AUJCHA8ZEYS0V,16,either they are trying to escape for doing the nasty.,3
AUJCHA8ZEYS0V,17,looks like this a culture man but damn that look,13
AUJCHA8ZEYS0V,18,hope she left an abusive relationship,6
AUJCHA8ZEYS0V,19,I hope someone was saved but it looks grim,19
AUJCHA8ZEYS0V,20,ouu who wife whoops her tail. SHe look like she was caught,5
AUUX49JZPD4CJ,1,I,1
AUUX49JZPD4CJ,2,This is not good,2
AUUX49JZPD4CJ,3,I am not sure what is happening,4
AUUX49JZPD4CJ,4,That guy is burying a body which is bad. He probably killed that per,16
AUUX49JZPD4CJ,5,This is weird to look at and makes me uncomfortable,13
AUUX49JZPD4CJ,6,Is this a stunt or real?,12
AUUX49JZPD4CJ,7,That guy really got beat bad.,11
AUUX49JZPD4CJ,8,It's sad seeing these kids dirty and rugged,18
AUUX49JZPD4CJ,9,That looks like a horrible accident.,19
AUUX49JZPD4CJ,10,I think she is a victim of abuse.,5
AUUX49JZPD4CJ,11,There is a lot of blood. This must have been a horrible death,17
AUUX49JZPD4CJ,12,Some kid trying to be cool with a gun,9
AUUX49JZPD4CJ,13,This looks like a horrible scene. Ther,15
AUUX49JZPD4CJ,14,This person looks trapped and they look scared,3
AUUX49JZPD4CJ,15,Those wounds look very painful.,6
AUUX49JZPD4CJ,16,They must have gone thro,7
AUUX49JZPD4CJ,17,I can't tell if this is real or an actor. If it is real it looks painful,8
AUUX49JZPD4CJ,18,I feel sad for the victim. I hope they make it,20
AUUX49JZPD4CJ,19,That looks really bad. At least a large amount of people survived,14
AUUX49JZPD4CJ,20,This is an awful situation. I hope the victim makes it through this,10
AUWQ4PWHPZ7C5,1,Those must have hurt her in,6
AUWQ4PWHPZ7C5,2,It looks like she is fighting back. Good for her!,10
AUWQ4PWHPZ7C5,3,It is sad that someone feels like they have to do this. I hope he finds help soon.,2
AUWQ4PWHPZ7C5,4,There looks to be many survivors. I hope they are all okay.,14
AUWQ4PWHPZ7C5,5,This is sad. I hope the person burying him feels some type of closure.,16
AUWQ4PWHPZ7C5,6,I can't tell if this is real or not. Maybe this is from a movie scene.,8
AUWQ4PWHPZ7C5,7,It looks like a boxing match. He has probably fought back just as hard.,11
AUWQ4PWHPZ7C5,8,She looks to be healing. The bruises don't look violent.,5
AUWQ4PWHPZ7C5,9,Something violent has occurred. I feel bad for the people who witnessed or came upon this.,17
AUWQ4PWHPZ7C5,10,There's no way this is real. Possibly a stunt man.,12
AUWQ4PWHPZ7C5,11,Such courageous firefighters attempting to save this person!,20
AUWQ4PWHPZ7C5,12,"These kids seem sad, but thankfully it looks like they are out of harms way.",18
AUWQ4PWHPZ7C5,13,This poor baby. Fortunately it looks like they are getting the medical care they need.,7
AUWQ4PWHPZ7C5,14,In some cultures this is a ritual of beauty and prestige.,13
AUWQ4PWHPZ7C5,15,Can't tell for sure but looks like facial edema. Many things can cause this that are not painful.,4
AUWQ4PWHPZ7C5,16,This looks like it could be an album cover or something similar. Not scary at al,3
AUWQ4PWHPZ7C5,17,sweet baby is getting a bath!,1
AUWQ4PWHPZ7C5,18,I do not like a gun being pointed right at me. Makes me very uneasy.,9
AUWQ4PWHPZ7C5,19,Very bad accident. Hopefully everyone walked away because they were wearing their seatbelt.,19
AUWQ4PWHPZ7C5,20,These people are in their fire suits and are doing their jobs. I know they are keeping us saf,15
AUZNL6ARA1UEC,1,I feel negatively when look at this. This person might be f,12
AUZNL6ARA1UEC,2,"I feel very bad for this person, They are obviously passed.",17
AUZNL6ARA1UEC,3,This person looks like they are suffering from addiction. Tragic and unsettling.,2
AUZNL6ARA1UEC,4,"OH this looks painful and awful, uncomfortable!",13
AUZNL6ARA1UEC,5,"I feel grossed out by this image, and that doesn't look healthy.",4
AUZNL6ARA1UEC,6,"This looks scary, and painful. Not a happy man.",8
AUZNL6ARA1UEC,7,This is a disturbing sight. So much destruction. Unsafe.,15
AUZNL6ARA1UEC,8,"This is a huge fear of mine, terrible car accidents frighten me.",19
AUZNL6ARA1UEC,9,OH I feel so bad for this child. So sorry about this.,7
AUZNL6ARA1UEC,10,This looks so frightening. At least it looks like there are many survivors.,14
AUZNL6ARA1UEC,11,"I feel bad for this girl, she is being taken advantage of.",10
AUZNL6ARA1UEC,12,"This is tragic, I don't think this person survived.",20
AUZNL6ARA1UEC,13,These poor children look so hopeless and lost. Unsettling.,18
AUZNL6ARA1UEC,14,"Ouch, I feel the pain in this woman's eyes. Very sad.",5
AUZNL6ARA1UEC,15,This looks like a painful strike. I would not want to feel this punch.,11
AUZNL6ARA1UEC,16,I don't know what happened to this woman but it looks terrible.,6
AUZNL6ARA1UEC,17,I don't know what's going in but it looks scary. Not something fun.,3
AUZNL6ARA1UEC,18,I would not like a gun pointed at me in real life. Not cool.,9
AUZNL6ARA1UEC,19,This is a sad and depressing scene. Unfortunate.,16
AUZNL6ARA1UEC,20,This gives me a sad feeling. Poor baby looking premature.,1
AV182SXSO370E,1,"Gross, horrific, poor people",17
AV182SXSO370E,2,Wow Just wow. What was this person thing? these rituals are,13
AV182SXSO370E,3,Damn it. Another one in a d.v. case. Why can't people leave the,5
AV182SXSO370E,4,Dear lord a house fire. How scary and dangerous for all involved,20
AV182SXSO370E,5,I am not understanding this image. Is he burring,16
AV182SXSO370E,6,Jeeze. The world is getting crazy. Is this a,15
AV182SXSO370E,7,Drunk driving at its finest.  sIMPLY SAD ALL THE WAY AROUND.,19
AV182SXSO370E,8,This poor family. This sweet child. Violence,7
AV182SXSO370E,9,Get some help. While  I feel empathy this frustrates me,2
AV182SXSO370E,10,Domestic violence yet again. You can tell by the finger and broken nose,6
AV182SXSO370E,11,"Blood, bad accident, fight maybe?",8
AV182SXSO370E,12,Screaming. Is this person falling or dro,3
AV182SXSO370E,13,"Crap ! How painful. Torture, Very sad. Fearful",12
AV182SXSO370E,14,Violence for profit. I don't understand. Painful,11
AV182SXSO370E,15,She doesnt have a prayer against this gentleman. Scared,10
AV182SXSO370E,16,Poor thing. What is happening here. The image is red.,1
AV182SXSO370E,17,"Sad, these people have been devistated. 911",14
AV182SXSO370E,18,"scared. dON'T MOVE, DONT IRRITATE",9
AV182SXSO370E,19,Underage workers. Coal min,18
AV182SXSO370E,20,"Dear lord, another DV issues. What is wrong with others",4
AV4WEZ2W0KSAJ,1,VERY BAD EXPREESION,6
AV4WEZ2W0KSAJ,2,THE MAN SOUNDING WITH FEAR,3
AV4WEZ2W0KSAJ,3,ACCIDENT HAPPENS AND TWO PEOPLES SOUU,17
AV4WEZ2W0KSAJ,4,THE MAN HOLDING THE GUN AND LOOKING WIERD,9
AV4WEZ2W0KSAJ,5,THE TERROIST ATTACK TO FEAR,20
AV4WEZ2W0KSAJ,6,THE MAN BEATED BY OTHERS ITS LOOK LIKE FEAR,11
AV4WEZ2W0KSAJ,7,IT FEELING FEAR OF SEEING THIS MAN,8
AV4WEZ2W0KSAJ,8,ITS LOOK LIKE SO WEIRED,4
AV4WEZ2W0KSAJ,9,ITS LOOK LIKES DEFORESTATION,15
AV4WEZ2W0KSAJ,10,THE CAR ACCIDENT AND POLICE SORROUNDED,19
AV4WEZ2W0KSAJ,11,FEELING SAD BY POVERTY,2
AV4WEZ2W0KSAJ,12,THE MAN ATTACKED THE WOMEN AND TRY TO KIDNAP,10
AV4WEZ2W0KSAJ,13,THE FLIGHT ACCIDENT HAPPENS AND THE PEOPLE ARE LOOK FEAR,14
AV4WEZ2W0KSAJ,14,THENEW BOR BABY WAS INFECTED BY SOMETHING,1
AV4WEZ2W0KSAJ,15,THE MAN WITH NEGATIVE ACTIVITY,16
AV4WEZ2W0KSAJ,16,THE WOMEN LOOKS LIKE SOMEONE BEATING HER FACE,5
AV4WEZ2W0KSAJ,17,THE BABY IS LOOKS LIKE VERY DANGEROUS LOOK,7
AV4WEZ2W0KSAJ,18,THE POOR BOY CYCLING ON THE FIRE,12
AV4WEZ2W0KSAJ,19,THE MAN UNFORUNATELY HITTING BY STICK T,13
AV4WEZ2W0KSAJ,20,THE POOR BOY AND THE WELL BOY ARE IN SAME STAGE,18
AVEAR5UH1DP8C,1,New born baby finally ready to face the world.  Quite exciting,1
AVEAR5UH1DP8C,2,Life saved by a firefighter.  Heroic act.,20
AVEAR5UH1DP8C,3,A child can finally see.  The wrap is being taken off.  Brave c,7
AVEAR5UH1DP8C,4,He is letting out his rage.  He could be singing.,3
AVEAR5UH1DP8C,5,Person finally burying his friend in peace.,16
AVEAR5UH1DP8C,6,Rocky Balboa reimagined.  Sports in it's raw form.,11
AVEAR5UH1DP8C,7,She finally left her deadbeat husband.  Face of a survivor.,5
AVEAR5UH1DP8C,8,Face of a grieving widow finally let,4
AVEAR5UH1DP8C,9,Drugs in its ugly form.  High finally wearing off.,2
AVEAR5UH1DP8C,10,The fires are finally being contained.  The PPE theyre wearing are effec,15
AVEAR5UH1DP8C,11,The guy is holding off the girl from fighting.,10
AVEAR5UH1DP8C,12,She just finished her UFC fight and won. HAving a cigarette to enjjoy the win.,6
AVEAR5UH1DP8C,13,The guy is setting a new trend in his culture.  The larger the piercing the better.,13
AVEAR5UH1DP8C,14,A bad car accident.  Glad everyone survived.,19
AVEAR5UH1DP8C,15,A successful protest.  Bloody but worth it.,8
AVEAR5UH1DP8C,16,Pilot did great landing the plane avoiding any casualty.  Everyone survived.,14
AVEAR5UH1DP8C,17,Evil Knievel's stunt double.,12
AVEAR5UH1DP8C,18,Kids finally out of school and ready to play outside.,18
AVEAR5UH1DP8C,19,Guy's showing off his new piece; a BB gun.,9
AVEAR5UH1DP8C,20,He's practicing for his upcoming zombie role.  Walking dead...,17
AVETYUW22KOTK,1,The woman appears to be screaming,3
AVETYUW22KOTK,2,It's a brand new baby and looks like it needs oxygen but it is receiving the help,1
AVETYUW22KOTK,3,A fireman saving a woman from a burins building and she appears injured,20
AVETYUW22KOTK,4,"Someone riding a bike through flames, wearing protective gear though",12
AVETYUW22KOTK,5,"A woman with a black eye, possibly beaten but maybe it was an accident",5
AVETYUW22KOTK,6,Someone pointing a gun at me,9
