sub_id,trial,text,gpt_label
ADFJOOSM3Q18G,20,this is sad. thankful that it seems many made it out,Reappraisal
ADKBTSKPX195Q,1,"Aw, that's just horrible. Poor kid.",Non-reappraisal
ADKBTSKPX195Q,2,Oh my God. This should never happen!,Non-reappraisal
ADKBTSKPX195Q,3,"Ouch, that looks painful. At least they made it out.",Reappraisal
ADKBTSKPX195Q,4,Shock and confusion. Terrible thinghe,Non-reappraisal
ADKBTSKPX195Q,5,What are they trying to escpae from?,Non-reappraisal
ADKBTSKPX195Q,6,"Fear comes up. Never want to see this, ever.",Non-reappraisal
ADKBTSKPX195Q,7,Determination and the will to continue the fight.,Reappraisal
ADKBTSKPX195Q,8,He looks like he was attacked. I hope it looks worse,Reappraisal
ADKBTSKPX195Q,9,I feel like the kids have no nice place to play.,Non-reappraisal
ADKBTSKPX195Q,10,"Ouch, but I know some who do this on purpose. To each their own.",Reappraisal
ADKBTSKPX195Q,11,Here are some brave people. Fighting fires is a tough job.,Reappraisal
ADKBTSKPX195Q,12,I feel so sad just looking at those eyes. Looks like they have been crying.,Non-reappraisal
ADKBTSKPX195Q,13,Oh! I don't even want to think of what happened to the person. ad,Non-reappraisal
ADKBTSKPX195Q,14,I feel like this is a stunt person. Looks cool but dangerous.,Reappraisal
ADKBTSKPX195Q,15,Sad news to see this image. I hope everyone made it out safe.,Reappraisal
ADKBTSKPX195Q,16,Horrified! I feel terrible just thinking of how he got to this point.,Non-reappraisal
ADKBTSKPX195Q,17,Poor lady. I feel bad for those who gets beat up.,Non-reappraisal
ADKBTSKPX195Q,18,I feel bad. I hope this person makes it out ok. Thanks to the firemen,Reappraisal
ADKBTSKPX195Q,19,This looks very unsettling. I don't have,Non-reappraisal
ADKBTSKPX195Q,20,Anger that someone would do this. I hope she fights to get away.,Non-reappraisal
ADQHC2FBIOX5C,1,I’m upset because this man uses drugs,Non-reappraisal
ADQHC2FBIOX5C,2,Sad she is probably beat by her husband or boyfriend,Non-reappraisal
ADQHC2FBIOX5C,3,Confused. He seems upset maybe,Non-reappraisal
ADQHC2FBIOX5C,4,Sad she seems to be being attacked. Taken,Non-reappraisal
ADQHC2FBIOX5C,5,Seems to be boxing match. His choice not sad,Reappraisal
ADQHC2FBIOX5C,6,Sad plane crash,Non-reappraisal
ADQHC2FBIOX5C,7,Sad he seems to have something wrong,Non-reappraisal
ADQHC2FBIOX5C,8,Sad baby seems premature,Non-reappraisal
ADQHC2FBIOX5C,9,"Sad, man has died",Non-reappraisal
ADQHC2FBIOX5C,10,Confused. Did he do this or it happen to him,Non-reappraisal
ADQHC2FBIOX5C,11,"Sad, seems something bad happened.",Non-reappraisal
ADQHC2FBIOX5C,12,Confused. Is someone purposely riding through fire,Non-reappraisal
ADQHC2FBIOX5C,13,Sad someone is burying someone. Murder,Non-reappraisal
ADQHC2FBIOX5C,14,"Sad, was he beaten by someone or did he beat someone",Non-reappraisal
ADQHC2FBIOX5C,15,"Sad, firefighters trying to rescue someone in bad condition",Non-reappraisal
ADQHC2FBIOX5C,16,Sad kids are in bad situation exposed to smoke,Non-reappraisal
ADQHC2FBIOX5C,17,"Very sad, poor child very hurt",Non-reappraisal
ADQHC2FBIOX5C,18,Sad horrible accident doubtful survivors,Non-reappraisal
ADQHC2FBIOX5C,19,"Mad, someone is being held up or stupid pointing a g",Non-reappraisal
ADQHC2FBIOX5C,20,Sad horrible accident or abuse,Non-reappraisal
ADS2BA4JIYDKE,1,Fear about this persons,Non-reappraisal
ADS2BA4JIYDKE,2,Anger that they are pointing a gun at me.,Non-reappraisal
ADS2BA4JIYDKE,3,Beutl baby coming into the world,Reappraisal
ADS2BA4JIYDKE,4,Fear for this person life,Non-reappraisal
ADS2BA4JIYDKE,5,Fear for this persons life,Non-reappraisal
ADS2BA4JIYDKE,6,Sadness that he is killing himself,Non-reappraisal
ADS2BA4JIYDKE,7,I dont know what to feel I feel sad for him,Non-reappraisal
ADS2BA4JIYDKE,8,I feel upset tha,Non-reappraisal
ADS2BA4JIYDKE,9,Sad that hes in pain I hope hes ok,Non-reappraisal
ADS2BA4JIYDKE,10,I hope he gets help I feel happy hes getting help,Reappraisal
ADS2BA4JIYDKE,11,Sadness I hope she gets help,Reappraisal
ADS2BA4JIYDKE,12,Fear what happend to him I hope hes ok,Reappraisal
ADS2BA4JIYDKE,13,Hurt I can feel his pain lots of pain,Non-reappraisal
ADS2BA4JIYDKE,14,Happy that they made it out,Reappraisal
ADS2BA4JIYDKE,15,Sad that he is hurt,Non-reappraisal
ADS2BA4JIYDKE,16,Fear of what is after him,Non-reappraisal
ADS2BA4JIYDKE,17,sad that she is hurt,Non-reappraisal
ADS2BA4JIYDKE,18,Sadness for the children they look fearful,Non-reappraisal
ADS2BA4JIYDKE,19,Sad that someone is hurt,Non-reappraisal
ADS2BA4JIYDKE,20,fear that this person is in pain,Non-reappraisal
ADUJUZANFOWKW,1,I feel sad and mad looking at this image. The child shouldn't have to suffer this way.,Non-reappraisal
ADUJUZANFOWKW,2,I hope they are able to put out the fire and not get hurt. I am worried.,Reappraisal
ADUJUZANFOWKW,3,This is horrible. I would hate for this to happen to anyone.,Non-reappraisal
ADUJUZANFOWKW,4,I feel bad for this woman. I hope whatever situation she is in gets fixed.,Reappraisal
ADUJUZANFOWKW,5,This is a bad wreck. I hope no one was killed.,Reappraisal
ADUJUZANFOWKW,6,I feel bad for these children. It seems like there is a war going on.,Non-reappraisal
ADUJUZANFOWKW,7,This is horrible. I feel bad for the person and family. The dog being there is disturbing.,Non-reappraisal
ADUJUZANFOWKW,8,This is strange. I'm not sure what is going on. I hope the man isn't trapped.,Reappraisal
ADUJUZANFOWKW,9,"This seems staged, but if not, this is terrible.",Reappraisal
ADUJUZANFOWKW,10,I wonder what happened to this man. I hope he is alright.,Reappraisal
ADUJUZANFOWKW,11,This woman seems to have been beaten. I hope she is okay.,Non-reappraisal
ADUJUZANFOWKW,12,This looks painful. I hope he wasn't injured too badly.,Non-reappraisal
ADUJUZANFOWKW,13,"Yikes, I wonder if this man was murdered? This seems very bad.",Non-reappraisal
ADUJUZANFOWKW,14,This is sad. I wonder what is wrong with their eyes.,Non-reappraisal
ADUJUZANFOWKW,15,The poor baby is so tiny. I hope it is able to recover well.,Reappraisal
ADUJUZANFOWKW,16,This seems to be some sort of cultural tradition. I hope it isn't too painful.,Reappraisal
ADUJUZANFOWKW,17,This is bad. It is disturbing.,Non-reappraisal
ADUJUZANFOWKW,18,This is sad and bad. I hope the woman is still alive.,Reappraisal
ADUJUZANFOWKW,19,Bad plane crash. I hope everyone survived. It's sad.,Reappraisal
ADUJUZANFOWKW,20,This is sad. The drug problem has gotten so bad.,Non-reappraisal
ADV7NMTM6D2OF,1,This is very heartfelt. One of the ways I will calm myself about it is to remember it already happened.,Reappraisal
ADV7NMTM6D2OF,2,This does not feel as emotional as the last one. It looks like the baby is just taking a bath and getting some healthcare. He will be okay!,Reappraisal
ADV7NMTM6D2OF,3,"This is very emotional and sad, but people have lived through crashes like this and been okay, even if it is scary and seems worse than it is.",Reappraisal
ADV7NMTM6D2OF,4,"I am relieved that there were some survivors from this incident. It could have been much worse, especially looking at that plane.",Reappraisal
ADV7NMTM6D2OF,5,I wonder what is causing this to happen to this person. I am sure that doctors can figure it out and get them the care they need.,Reappraisal
ADV7NMTM6D2OF,6,"This looks like it is fake and really bad CGI. If real, I feel sorry for that individual, but this image looks really edited to me.",Reappraisal
ADV7NMTM6D2OF,7,I work in an office that deals with DV and this reminds me of some of our clients. I hope they are not in this situation now.,Non-reappraisal
ADV7NMTM6D2OF,8,This image makes me feel bad. At least they are not in the middle of the situation in the background. I hope these kiddos grew up to be everything they dreamed of.,Reappraisal
ADV7NMTM6D2OF,9,This image just makes me wonder what is going on and what caused this. I am glad those individuals have such bravery and also PPE.,Reappraisal
ADV7NMTM6D2OF,10,I hope that individual is okay and recovered. I feel like they would be less careful if a casualty had already happened. I'm glad we have rescuers in our society.,Reappraisal
ADV7NMTM6D2OF,11,This feels like it is from a movie. The person in the hole looks alive to me. I wonder what this picture is for.,Reappraisal
ADV7NMTM6D2OF,12,I wonder why the person took a photo instead of helping.,Non-reappraisal
ADV7NMTM6D2OF,13,This looks like it is from a movie. Great special effects.,Reappraisal
ADV7NMTM6D2OF,14,That looks painful. IT looks almost like an intentional piercing. It looks like there is no blood on the person. I wondered if they wanted that body j,Non-reappraisal
ADV7NMTM6D2OF,15,"I can't tell what is going on here. It looks like that person may be using. If so, I hope they get the help they need. They look homeless, so I'm glad they're inside",Reappraisal
ADV7NMTM6D2OF,16,What is going on here? I've got no clue what this is supposed to be. Looks like it's from a superhero movie.,Reappraisal
ADV7NMTM6D2OF,17,"I genuinely think this is from a biopic on Netflix. I can't remember the name, though. But it wasn't real footage. IT was scripted.",Reappraisal
ADV7NMTM6D2OF,18,This looks like it is from a 90s movie poster. Not intimidating at all. It's actually kind of funny because of how bad it is.,Reappraisal
ADV7NMTM6D2OF,19,"Aww, poor kiddo. I am sure he turned out just fine, but I know this was hard in the moment. Bandages mean healing is possible, though",Reappraisal
ADV7NMTM6D2OF,20,"Her eye looks like it hurts. This picture makes me think someone took it to help her assess injuries, so I'm sure she got the help she needed",Reappraisal
AEAHL0V6WL4PZ,2,Precious baby Its so tiny probably premature but sweet,Reappraisal
AEAHL0V6WL4PZ,3,He looks terrified I feel bad for him.,Non-reappraisal
AEB0WUDL7N6MS,1,I felt a little scared at first. It was surprising,Non-reappraisal
AEB0WUDL7N6MS,2,This seems trippy. Maybe he's in a dream,Reappraisal
AEB0WUDL7N6MS,3,This is creepy. He may have been a famil,Non-reappraisal
AEB0WUDL7N6MS,4,This looks like a diseased person.,Non-reappraisal
AEB0WUDL7N6MS,5,Someone biking through hell,Non-reappraisal
AEB0WUDL7N6MS,6,This is sad. Reminds me of people I know who died in car accidents,Non-reappraisal
AEB0WUDL7N6MS,7,Someone being tortured. This is awful,Non-reappraisal
AEB0WUDL7N6MS,8,Cute baby getting a bath. Little bit sick,Non-reappraisal
AEB0WUDL7N6MS,9,People cleaning up from a disaster,Reappraisal
AEB0WUDL7N6MS,10,Man brutally beaten. Looks rough,Non-reappraisal
AEB0WUDL7N6MS,11,Battered women smoking from stress. This makes me feel deep sympathy,Non-reappraisal
AEB0WUDL7N6MS,12,I feel bad.Drug addiction is a huge issue,Non-reappraisal
AEB0WUDL7N6MS,13,I hope she kicks his butt and fights his attempt at abduction,Reappraisal
AEB0WUDL7N6MS,14,I wonder who hurt her. She looks broken,Non-reappraisal
AEB0WUDL7N6MS,15,This disturbs me. It looks like he's getting tortured to death,Non-reappraisal
AEB0WUDL7N6MS,16,I felt hopeful that he saved her from the fire,Reappraisal
AEB0WUDL7N6MS,17,Poor kid. I hope he isnt traumatized,Reappraisal
AEB0WUDL7N6MS,18,murders like this can go unsolved in undevelopedcountries. Sotragic,Non-reappraisal
AEB0WUDL7N6MS,19,I feel scared knowing that can happen and still does. How traumatizing,Non-reappraisal
AEB0WUDL7N6MS,20,I feel relieved they are okay but shouldn't be over there.its dangerous,Reappraisal
AEK2SAEL9GG39,1,"on no shes getting kidnapped! it looks like a fake kidnapping though, so dont feel too bad ab",Reappraisal
AEK2SAEL9GG39,2,"at least he survived, it's better than being sent to heaven.  War is awful, it should",Reappraisal
AEK2SAEL9GG39,3,"poor child, its so sad to see them that way. im gonna think its from earthquake and not intentional.",Reappraisal
AEK2SAEL9GG39,4,"hate cars, dont drive anymore to avoid something like this.",Non-reappraisal
AEK2SAEL9GG39,5,"hope she survives, that looks awful but at least they got to her!",Reappraisal
AEK2SAEL9GG39,6,what the hell is this? it looks bad but im not afraid.,Non-reappraisal
AEK2SAEL9GG39,7,"drugs are so bad, dont ever do drugs...sad life.",Non-reappraisal
AEK2SAEL9GG39,8,i have no words but its very sad to see this.  crying all day and night?,Non-reappraisal
AEK2SAEL9GG39,9,on get that dog out of their.  at least there is heaven i can think the person is in.,Reappraisal
AEK2SAEL9GG39,10,It's nice so many survived this crash. they say its the safest way to travel but thats just a merchants lie.,Reappraisal
AEK2SAEL9GG39,11,"have no idea whats going on, what is he afraid of? bomb?",Non-reappraisal
AEK2SAEL9GG39,12,please let this be a stunt and not a bhuddist on fire wannabe.,Reappraisal
AEK2SAEL9GG39,13,"welp, hes gonna be fertilizer to save the envorinment with big trees.",Reappraisal
AEK2SAEL9GG39,14,"seen this money, its bob deniro on ragin bull. movie.",Reappraisal
AEK2SAEL9GG39,15,must have been something really bad.  red wine is not gonna get the stain out.,Non-reappraisal
AEK2SAEL9GG39,16,"poor kids, too bad were not allowed to travel earth freely like our ancestors thoudsnad o yera ago t",Non-reappraisal
AEK2SAEL9GG39,17,"awe, hes going to make it right?  so tiny!",Reappraisal
AEK2SAEL9GG39,18,just a tribesman doing tribal things.,Non-reappraisal
AEK2SAEL9GG39,19,"poor woman, hoep he gets caught and goes to jail.  get help girl!",Reappraisal
AEK2SAEL9GG39,20,"uh oh, am i quick eno0ugh like bruce lee?",Reappraisal
AEQ4OHM042RLA,1,"Oh the baby getting first bath!  So tiny,",Reappraisal
AEQ4OHM042RLA,2,Oh good god.  Pray he is alright.  Why are they standing there? Call someone!! And th,Non-reappraisal
AEQ4OHM042RLA,3,Hope she pulls through!  Prayers!!!!!!,Reappraisal
AEQ4OHM042RLA,4,"What on earth? Is this real or CGI? Real, god help them.",Non-reappraisal
AEQ4OHM042RLA,5,Wowza.  I hope the person is okay.  So scary.,Reappraisal
AEQ4OHM042RLA,6,Ouch! But its their profession.  hope no major concussion,Reappraisal
AEQ4OHM042RLA,7,Ummm.  I will give you what you want.  I almost crapped myself.,Non-reappraisal
AEQ4OHM042RLA,8,Ouchie.  Either stunt gone wrong or its tribal related.,Non-reappraisal
AEQ4OHM042RLA,9,Ugh.  If this is what I think it is that person needs to fry.  This is not okay!!! Hope,Reappraisal
AEQ4OHM042RLA,10,I hope he gets the help he needs.  This is cry for help.,Reappraisal
AEQ4OHM042RLA,11,Whyyyyyyyy.  This is like WTF status.,Non-reappraisal
AEQ4OHM042RLA,12,Oh my goodness.  I hope the landing was okay and no one was seriously injured.,Reappraisal
AEQ4OHM042RLA,13,The sadness in their eyes.  Makes me think about what happened to them.,Non-reappraisal
AEQ4OHM042RLA,14,What is going on? So many possibilities.  Stopping her from something or kidnapping.  B,Reappraisal
AEQ4OHM042RLA,15,"Holy crap!  Be safe people, how scary and nerve wracking this is to see",Non-reappraisal
AEQ4OHM042RLA,16,Oh lord what happened.  Hope she got the help she needed and deserves.,Reappraisal
AEQ4OHM042RLA,17,oh my god. this poor baby.  I hope all is okay and they heal.  I hate seeing injured kids.,Reappraisal
AEQ4OHM042RLA,18,I have a feeling what is going on here and it is not a good feeling.  Kid pictures like this just ma,Non-reappraisal
AEQ4OHM042RLA,19,Either a trippy photo or something awful is happening here.,Non-reappraisal
AEQ4OHM042RLA,20,Oh lord.  I hope he got help and hopefully there aren't others. YIKES.,Reappraisal
AEQWA2F5LJN4C,1,I think the girl baaby face was very damage cond,Non-reappraisal
AEQWA2F5LJN4C,2,The two boys are very bad condition and they have not home and,Non-reappraisal
AEQWA2F5LJN4C,3,I the aeroplane was crushed and may,Non-reappraisal
AEQWA2F5LJN4C,4,I think very sad to see this picture the man was very bad conditiona,Non-reappraisal
AEQWA2F5LJN4C,5,I think I am very feel bad to see this woman the woman face was very damaged condition and,Non-reappraisal
AEQWA2F5LJN4C,6,The boy was rape the woman the woman was very bad condt,Non-reappraisal
AEQWA2F5LJN4C,7,The boy was using drugs and using many drugs the boy was,Non-reappraisal
AEQWA2F5LJN4C,8,The boy using gun I am so panic to see the picture the b,Non-reappraisal
AEQWA2F5LJN4C,9,The road in a big accident the car was damaged,Non-reappraisal
AEQWA2F5LJN4C,10,Rapping,Non-reappraisal
AEQWA2F5LJN4C,11,Zombie,Non-reappraisal
AEQWA2F5LJN4C,12,Very bad fire accident,Non-reappraisal
AEQWA2F5LJN4C,13,addicting drugs,Non-reappraisal
AEQWA2F5LJN4C,14,he try very bad activ,Non-reappraisal
AEQWA2F5LJN4C,15,The guy was very blood condition. The man was very dama,Non-reappraisal
AEQWA2F5LJN4C,16,The man ice was very damage condition the picture was very bad,Non-reappraisal
AEQWA2F5LJN4C,17,The house was fire accident the woman was very damange the polict,Non-reappraisal
AEQWA2F5LJN4C,18,The man was very bad condition the man was,Non-reappraisal
AEQWA2F5LJN4C,19,The woman was very bad accident and the very high blood was was,Non-reappraisal
AEQWA2F5LJN4C,20,The baby was very bad condition and the body was very damage,Non-reappraisal
AERUGBNS48Z4N,1,Sad and violent aftermath to terrible tragedy. Lack of safety.,Non-reappraisal
AERUGBNS48Z4N,2,"Looks like industrial poverty in the first world, lack of parental availability. Tragic.[",Non-reappraisal
AERUGBNS48Z4N,3,"A fight that almost looks scripted. Kerfuffle, minor.",Reappraisal
AERUGBNS48Z4N,4,More terrifying physical violence.,Non-reappraisal
AERUGBNS48Z4N,5,"Drug addiction, poverty, hopelessness. Nasty and tragic.",Non-reappraisal
AERUGBNS48Z4N,6,"Okay then. Just put the body in the ground, nothing unsettling about that.",Non-reappraisal
AERUGBNS48Z4N,7,A fire. Fires are scary. Smoke is nasty. It's nightmarish. Serious consequences.,Non-reappraisal
AERUGBNS48Z4N,8,Like a movie scene or a monk protest. A painful way to go out. Fire consumes all.,Non-reappraisal
AERUGBNS48Z4N,9,"The aftermath of one's worst nightmare, what with half the world being on fire at this point and no end in sight.",Non-reappraisal
AERUGBNS48Z4N,10,"Bond. James Bond. Okay, rampant gun violence. It's scarier in person.",Non-reappraisal
AERUGBNS48Z4N,11,"Terrible violence, possibly accidental but sad and unpleasant.",Non-reappraisal
AERUGBNS48Z4N,12,"A bloody accident, shocking and nasty. Pretty gross and makes you wonder.",Non-reappraisal
AERUGBNS48Z4N,13,Viscious car wreck reminding you how terrifying driving around metal death traps are.,Non-reappraisal
AERUGBNS48Z4N,14,Sadness from a possibly injured person. Confusing.,Non-reappraisal
